Date,num_accidents,SeverityDeadly,SeverityLight.Injury,SeverityMaterial.High,SeverityMaterial.Low,SeveritySevere.Injury,Accident_CategoryFixed.Object,Accident_CategoryMoving.Object,Accident_CategoryNo.Collision,Auth_Speed10,Auth_Speed100,Auth_Speed20,Auth_Speed30,Auth_Speed40,Auth_Speed50,Auth_Speed60,Auth_Speed70,Auth_Speed80,Auth_Speed90,Surface_CondDry,Surface_CondHard.snow,Surface_CondIce,Surface_CondMud,Surface_CondOil,Surface_CondSand.or.gravel,Surface_CondSlush,Surface_CondSnow,Surface_CondWater.accumulation,Surface_CondWet,IlluminationDay.and.clear,IlluminationDay.and.semi.dark,IlluminationNight.and.dark,IlluminationNight.and.lighted,EnvironmentCommercial,EnvironmentForest,EnvironmentIndustrial,EnvironmentPark,EnvironmentResidential,EnvironmentRural,EnvironmentSchool.area,WeatherBlack.Ice,WeatherClear.Sky,WeatherCloudy,WeatherDrizzle,WeatherFoggy,WeatherHeavy.Rain,WeatherSnow,WeatherSnowstorms,WeatherStrong.Wind,Temp,Rel.Hum,Wind.Spd,Dew.Point.Temp,Stn_Press,Wind.Dir,weekdays,days
2016-03-24,101,0,20,46,34,1,17,81,3,0,0,0,2,19,51,2,2,0,0,22,4,12,0,0,0,7,42,0,13,66,10,2,23,47,0,6,1,42,2,1,2,19,16,5,0,0,56,2,0,-4.32916666666667,71.2083333333333,11.625,-9.475,101.10875,3.58333333333333,0,3
2016-03-25,42,0,7,22,13,0,6,36,0,1,0,0,2,5,20,0,0,0,0,5,1,7,0,0,0,7,5,0,14,18,1,0,21,19,0,2,0,19,0,1,3,12,12,10,0,0,3,0,0,-0.0041666666666666,92.9166666666667,6.5,-1.07083333333333,99.97625,13.4583333333333,0,4
2016-03-26,46,0,10,16,20,0,4,41,0,2,0,0,2,3,23,0,0,0,0,37,2,1,0,0,0,1,1,0,3,24,4,0,17,27,0,0,1,17,0,0,0,40,4,0,0,0,1,0,0,-0.8625,74.5416666666667,6.83333333333333,-4.89583333333333,101.887083333333,6.875,1,5
2016-03-27,41,0,9,20,12,0,5,35,1,0,0,0,2,4,22,1,0,0,0,35,0,1,0,0,0,0,0,0,4,22,2,1,16,15,0,2,0,21,2,0,0,36,0,3,0,0,0,0,0,4.67083333333333,76.5833333333333,5.33333333333333,0.454166666666667,101.372916666667,12.4166666666667,1,6
2016-03-28,35,0,13,12,10,0,3,30,1,0,0,0,1,3,17,2,0,0,0,7,0,0,0,0,0,0,0,0,27,20,2,0,13,19,0,2,0,13,0,1,0,7,3,24,0,1,0,0,0,5.97916666666667,88.125,8.41666666666667,4.04583333333333,99.285,19.8333333333333,0,0
2016-03-29,44,0,8,19,17,0,5,37,2,0,0,0,0,6,25,0,0,0,0,40,0,0,0,0,0,0,1,0,2,35,1,0,5,22,0,4,0,17,0,0,0,40,1,1,0,0,0,0,0,3.25416666666667,52.5416666666667,11.6666666666667,-6.50833333333333,100.325,26.625,0,1
2016-03-30,44,0,6,21,16,1,1,42,1,0,0,0,0,4,24,1,1,0,0,35,0,0,0,0,0,0,0,0,3,27,0,0,13,21,0,4,0,18,0,0,0,28,8,1,0,1,0,0,0,5.99583333333333,45.9166666666667,7.375,-5.125,100.915833333333,22.9166666666667,0,2
2016-03-31,54,0,8,24,22,0,7,45,1,1,0,0,2,6,21,0,0,0,0,7,0,0,0,0,0,0,0,0,45,44,2,0,5,31,0,3,0,16,0,1,0,9,4,34,0,5,0,0,0,9.38333333333333,80.625,5.875,5.90416666666667,99.4883333333333,19.125,0,3
2016-04-01,54,0,17,21,15,1,6,47,0,1,0,0,3,11,24,0,0,0,0,34,0,0,0,0,0,0,0,0,18,37,1,1,12,32,0,2,2,16,0,1,0,32,12,7,0,1,0,0,0,11.6666666666667,77.0,8.20833333333333,7.6875,98.7533333333333,21.5416666666667,0,4
2016-04-02,54,1,9,27,17,0,5,43,3,0,0,0,1,4,26,0,0,0,0,41,0,0,0,0,0,0,0,0,10,30,6,1,14,31,0,1,0,19,1,0,0,34,13,1,0,2,0,0,0,4.05,66.0416666666667,6.79166666666667,-1.95416666666667,98.8258333333333,21.4166666666667,1,5
2016-04-03,32,0,4,14,14,0,3,26,1,0,0,0,1,4,11,0,1,0,0,29,0,0,0,0,0,0,0,0,1,22,1,0,8,14,0,2,0,15,0,0,0,27,3,0,0,0,0,0,0,-6.32083333333333,49.125,11.875,-15.4125,99.7729166666667,25.625,1,6
2016-04-04,47,0,9,17,21,0,4,41,1,0,0,1,2,6,19,0,0,0,0,42,0,0,0,0,0,0,0,0,0,35,1,0,10,16,0,4,0,25,0,1,0,41,2,0,0,0,0,0,0,-6.86666666666667,47.5,6.5,-16.2541666666667,101.015,12.2916666666667,0,0
2016-04-05,51,0,14,15,21,1,2,47,2,0,0,0,3,12,21,0,0,0,0,46,0,0,0,0,0,1,0,0,2,36,1,0,10,20,0,6,0,21,0,1,0,47,0,0,0,0,1,0,0,-4.6,42.375,7.79166666666667,-15.9333333333333,101.7775,21.4583333333333,0,1
2016-04-06,53,0,13,24,16,0,5,46,1,0,0,0,1,5,30,3,0,0,0,30,0,0,0,0,0,5,9,0,7,35,5,0,13,24,0,2,2,22,0,2,0,29,7,2,0,0,14,0,0,-0.870833333333333,70.9583333333333,7.66666666666667,-6.20416666666667,101.06375,20.5833333333333,0,2
2016-04-07,75,0,12,30,33,0,8,64,1,0,0,0,2,10,38,1,1,0,0,8,0,0,0,0,0,6,16,2,42,40,6,0,25,36,0,1,1,32,0,3,1,6,5,45,0,3,11,2,0,2.54583333333333,97.9583333333333,7.66666666666667,2.22916666666667,99.0054166666667,14.4583333333333,0,3
2016-04-08,64,0,9,28,26,1,6,56,0,0,0,0,2,7,28,1,0,0,0,28,0,6,0,0,0,0,1,0,27,31,4,0,26,35,0,5,0,21,0,1,0,31,14,6,0,0,8,0,2,0.629166666666667,83.4166666666667,7.83333333333333,-1.95,98.9058333333333,21.3333333333333,0,4
2016-04-09,44,0,9,18,17,0,4,37,1,0,0,0,1,7,19,0,0,0,0,33,0,4,0,0,1,0,1,0,4,27,1,1,14,20,0,0,0,22,0,1,1,38,4,0,0,0,0,0,0,-2.65,64.5833333333333,8.5,-8.62916666666667,100.310833333333,19.9583333333333,1,5
2016-04-10,34,1,7,15,11,0,3,27,3,0,0,0,2,6,16,0,0,0,0,32,0,0,0,0,1,0,0,0,0,24,0,0,10,19,0,1,1,12,0,0,0,34,0,0,0,0,0,0,0,-2.30416666666667,52.0833333333333,6.20833333333333,-11.0291666666667,101.465416666667,22.0,1,6
2016-04-11,43,0,13,17,13,0,3,38,1,0,0,0,0,5,25,0,0,0,0,5,0,0,0,0,0,0,2,0,34,31,4,0,6,23,0,2,0,15,1,0,0,3,4,26,0,1,7,0,0,3.2875,89.2916666666667,6.41666666666667,1.56666666666667,100.497083333333,18.5,0,0
2016-04-12,48,0,12,18,18,0,4,43,0,0,0,0,0,5,25,0,1,0,0,39,0,0,0,0,0,0,1,0,7,37,2,0,6,20,0,6,1,20,1,0,0,34,9,2,0,1,1,0,0,5.42083333333333,74.375,6.375,0.966666666666667,100.68125,21.25,0,1
2016-04-13,49,0,10,18,20,1,4,39,3,0,0,0,0,8,22,1,0,1,0,45,0,1,0,0,0,0,0,0,0,40,1,0,6,20,0,4,0,24,0,1,0,46,1,0,0,0,0,0,0,2.37083333333333,54.8333333333333,5.0,-6.05,102.1225,21.1666666666667,0,2
2016-04-14,49,0,14,18,17,0,4,44,1,0,0,0,1,3,20,4,0,0,0,42,0,4,0,0,0,0,0,0,0,43,2,0,4,30,0,4,0,12,0,2,0,45,1,0,0,0,0,0,0,4.84583333333333,46.5,6.58333333333333,-6.31666666666667,102.24625,13.3333333333333,0,3
2016-04-15,57,0,10,22,22,3,4,50,1,0,0,0,0,5,32,0,0,0,0,55,0,0,0,0,0,0,0,0,1,46,2,0,8,28,0,3,0,22,0,3,0,54,1,0,0,0,0,0,0,7.43333333333333,45.5833333333333,7.875,-4.14166666666667,102.427916666667,12.8333333333333,0,4
2016-04-16,60,0,10,22,27,1,3,53,2,4,0,0,1,9,21,0,0,0,0,58,0,0,0,0,1,0,0,0,0,42,2,1,12,27,0,3,0,29,0,0,0,56,0,0,0,0,0,0,0,8.62083333333333,42.2083333333333,8.04166666666667,-4.36666666666667,102.478333333333,10.5,1,5
2016-04-17,36,0,9,18,9,0,4,31,0,0,0,0,0,5,19,0,0,0,0,33,0,0,0,0,0,0,0,0,1,27,1,0,7,14,0,0,0,20,0,1,0,32,0,1,0,0,0,0,0,14.4708333333333,31.75,4.58333333333333,-2.8375,101.96,24.0833333333333,1,6
2016-04-18,48,0,12,19,17,0,6,42,0,0,0,0,3,8,17,1,0,0,0,21,0,0,0,0,0,0,0,0,27,36,3,0,7,25,0,3,0,17,0,3,0,13,10,24,0,0,0,1,0,7.84583333333333,64.4583333333333,9.16666666666667,0.9,101.629583333333,2.375,0,0
2016-04-19,63,0,13,29,21,0,2,58,1,1,0,1,0,14,24,0,0,0,0,60,0,0,0,0,0,0,0,0,2,58,1,0,4,41,0,4,0,15,0,2,0,59,1,0,0,0,0,0,0,8.9875,52.125,11.2083333333333,-1.4875,101.109166666667,25.2083333333333,0,1
2016-04-20,51,0,4,26,20,1,1,46,0,0,0,0,1,6,25,0,0,0,0,51,0,0,0,0,0,0,0,0,0,44,1,0,5,21,0,2,1,23,0,2,0,50,1,0,0,0,0,0,0,7.72916666666667,38.9166666666667,8.08333333333333,-5.77916666666667,101.62125,13.375,0,2
2016-04-21,41,0,9,13,18,1,4,35,0,1,0,0,2,6,16,1,0,0,0,40,0,0,0,0,0,0,0,0,0,33,0,0,7,22,0,1,0,16,0,1,0,36,4,0,0,0,0,0,0,14.0791666666667,31.5416666666667,4.91666666666667,-4.12083333333333,100.682083333333,20.25,0,3
2016-04-22,58,0,22,20,16,0,4,50,1,0,0,0,5,6,32,0,0,0,0,30,0,0,0,1,0,0,0,0,24,41,2,0,11,30,0,2,0,19,0,4,0,25,13,17,0,0,0,0,0,12.8875,83.5,7.29166666666667,9.85833333333333,100.164583333333,19.2083333333333,0,4
2016-04-23,32,0,6,15,11,0,3,28,1,0,0,0,0,4,16,1,0,0,0,31,0,0,0,0,0,0,0,0,0,21,0,0,10,20,0,2,0,9,0,0,0,29,2,0,0,0,0,0,0,6.8125,44.5833333333333,11.9166666666667,-5.65416666666667,100.81625,11.5833333333333,1,5
2016-04-24,53,0,11,22,20,0,4,43,1,1,0,1,0,5,20,0,0,0,0,51,0,0,0,0,0,0,0,0,0,33,0,0,18,24,0,2,2,22,0,0,0,49,0,0,0,0,0,0,0,5.47916666666667,31.625,8.625,-10.4,101.040833333333,12.1666666666667,1,6
2016-04-25,60,0,14,21,25,0,4,52,0,0,0,1,3,5,31,1,0,0,0,57,0,0,0,0,0,0,0,0,0,51,1,0,6,28,0,1,0,26,0,2,0,55,2,0,0,0,0,0,0,4.84166666666667,30.5416666666667,8.54166666666667,-11.4208333333333,100.904166666667,12.5416666666667,0,0
2016-04-26,43,0,12,12,19,0,0,42,1,1,0,0,2,5,18,0,0,0,0,40,0,0,1,0,0,0,0,0,0,37,3,0,2,15,0,3,0,21,0,3,0,36,6,0,0,0,0,0,0,3.8,36.875,8.16666666666667,-9.8625,100.311666666667,8.875,0,1
2016-04-27,56,0,13,19,23,1,5,48,1,0,0,0,2,8,26,2,0,0,0,53,0,0,0,0,0,0,0,0,0,43,0,0,10,24,0,4,0,25,0,2,0,50,2,0,0,0,0,0,0,2.825,35.25,7.83333333333333,-11.4541666666667,100.43375,15.75,0,2
2016-04-28,55,0,14,19,21,1,4,47,2,1,0,0,3,7,30,0,0,0,0,53,0,0,0,0,1,0,0,0,0,40,0,0,13,36,0,1,0,14,0,4,0,52,0,0,0,0,0,0,0,3.04583333333333,41.75,7.125,-8.97916666666667,101.064166666667,12.3333333333333,0,3
2016-04-29,74,0,21,26,25,2,6,61,4,0,0,0,4,10,31,0,1,0,0,73,0,0,0,0,0,0,0,0,0,58,2,0,13,30,1,2,2,36,0,2,0,70,1,0,0,0,0,0,0,5.97083333333333,36.5833333333333,6.66666666666667,-8.50833333333333,101.269166666667,7.45833333333333,0,4
2016-04-30,59,0,13,22,24,0,3,53,1,2,0,0,2,8,16,0,0,0,0,56,0,0,0,0,0,0,0,0,0,33,3,2,18,26,0,1,2,28,0,1,0,55,1,0,0,0,0,0,0,9.43333333333333,29.875,7.45833333333333,-8.0625,101.483333333333,9.75,1,5
2016-05-01,43,0,13,20,9,1,1,38,1,0,0,0,2,8,16,0,0,0,0,19,0,0,0,0,1,0,0,0,20,23,2,0,14,19,0,1,0,20,0,0,0,20,5,15,0,0,0,0,0,8.1625,61.75,6.66666666666667,0.2125,101.2225,13.3333333333333,1,6
2016-05-02,52,0,13,22,16,1,5,45,1,0,0,0,2,5,36,0,0,0,0,27,0,0,0,0,0,0,0,0,25,44,5,0,2,21,0,5,0,25,0,1,0,13,23,16,0,0,0,0,0,7.42083333333333,89.4583333333333,6.79166666666667,5.80416666666667,100.6775,6.70833333333333,0,0
2016-05-03,57,0,17,15,22,3,4,52,0,1,0,0,3,6,23,1,1,0,0,56,0,0,0,0,0,0,0,0,0,45,1,0,8,25,0,3,0,26,0,2,0,54,1,0,0,0,0,0,0,8.94583333333333,70.6666666666667,6.29166666666667,3.67916666666667,100.40125,12.2083333333333,0,1
2016-05-04,58,0,10,20,27,1,3,53,1,0,0,0,1,7,24,0,0,0,0,57,0,0,0,0,0,0,0,0,0,46,4,0,8,32,0,2,1,21,0,0,0,35,22,0,0,0,0,0,0,9.40833333333333,75.9166666666667,6.875,5.25416666666667,100.14875,5.75,0,2
2016-05-05,57,0,10,20,25,2,2,52,1,0,0,0,4,7,23,0,1,0,0,54,0,0,0,0,0,0,0,0,2,41,1,0,15,26,0,3,0,25,0,1,0,53,2,1,0,0,0,0,0,12.0541666666667,62.0833333333333,9.5,4.49166666666667,100.15875,4.66666666666667,0,3
2016-05-06,71,0,17,26,27,1,10,60,1,0,0,1,3,9,30,2,0,0,0,69,0,0,0,0,0,0,0,0,0,57,0,0,12,37,0,6,0,25,0,1,0,68,1,0,0,0,0,0,0,14.275,46.4583333333333,9.125,1.87916666666667,100.204166666667,8.5,0,4
2016-05-07,50,0,11,24,15,0,6,42,1,2,0,0,1,6,24,0,0,0,0,44,0,0,0,0,0,0,0,0,6,36,1,0,13,30,0,2,0,16,0,1,0,41,3,6,0,0,0,0,0,17.3958333333333,57.7083333333333,7.20833333333333,8.5875,99.6895833333334,18.625,1,5
2016-05-08,41,0,7,19,15,0,8,33,0,0,0,0,1,2,26,0,0,0,0,16,0,0,0,0,0,0,0,0,21,23,0,0,14,20,0,1,0,17,0,0,0,16,10,12,0,0,0,0,0,8.2375,75.8333333333333,8.25,3.95,99.4283333333333,15.0833333333333,1,6
2016-05-09,57,0,13,19,24,1,7,46,1,2,0,0,0,9,23,0,0,0,0,57,0,0,0,0,0,0,0,0,0,47,2,0,8,25,0,3,0,27,0,1,0,47,10,0,0,0,0,0,0,6.25,50.7083333333333,5.83333333333333,-3.67083333333333,100.588333333333,20.3333333333333,0,0
2016-05-10,57,0,24,12,21,0,2,55,0,1,0,0,2,9,22,0,0,0,0,55,0,0,0,0,0,0,0,0,0,52,0,0,4,26,0,4,0,23,0,2,0,54,0,0,0,0,0,0,0,12.775,38.2916666666667,7.04166666666667,-1.57916666666667,101.244583333333,24.5833333333333,0,1
2016-05-11,55,0,14,22,19,0,2,48,1,2,0,0,2,5,19,0,0,0,0,55,0,0,0,0,0,0,0,0,0,46,2,0,6,27,0,4,0,21,0,1,0,54,0,0,0,0,0,0,0,15.7541666666667,29.7916666666667,6.58333333333333,-2.44583333333333,101.315833333333,21.875,0,2
2016-05-12,57,0,12,25,19,1,4,51,1,0,0,0,2,10,24,0,0,0,0,54,0,0,0,0,0,0,0,0,0,40,1,1,13,23,0,2,2,22,1,3,0,53,1,0,0,0,0,0,0,19.1875,35.0416666666667,4.375,2.93333333333333,100.870416666667,19.2173913043478,0,3
2016-05-13,58,0,7,28,22,1,10,46,1,0,0,0,1,10,30,0,0,0,0,39,0,0,0,0,0,0,0,0,17,50,2,0,6,27,0,5,1,23,0,1,0,31,14,10,0,2,0,0,0,17.425,65.6666666666667,6.5,10.1708333333333,99.7445833333333,18.125,0,4
2016-05-14,42,0,14,16,12,0,2,40,0,0,0,0,1,9,20,0,0,0,0,25,0,0,0,0,0,0,0,0,16,25,4,0,12,20,0,1,0,19,0,1,0,21,9,11,0,0,0,0,0,13.7944444444444,71.0,5.88888888888889,8.53888888888889,99.4094444444444,21.6111111111111,1,5
2016-05-15,33,0,7,18,8,0,1,31,0,0,0,0,1,6,16,0,0,0,0,18,0,0,0,0,0,0,0,0,13,15,4,0,12,12,0,2,1,15,0,1,0,12,10,9,0,0,0,0,0,6.74583333333333,69.3333333333333,7.83333333333333,1.23333333333333,99.34625,16.5833333333333,1,6
2016-05-16,43,0,6,17,19,1,4,35,1,0,0,0,0,3,21,0,0,0,0,37,0,0,0,0,0,0,0,0,4,34,3,0,5,21,0,2,0,17,0,1,0,22,17,2,0,0,0,0,1,5.4,64.2083333333333,6.5,-1.0,100.229166666667,15.625,0,0
2016-05-17,62,0,12,19,29,2,3,53,4,0,0,0,1,10,32,0,1,0,0,60,0,0,0,0,0,0,0,0,1,48,2,0,11,32,0,2,0,26,0,2,0,49,11,0,0,0,0,0,0,8.8125,62.25,7.75,1.8375,101.030833333333,26.125,0,1
2016-05-18,52,0,9,20,23,0,1,48,2,1,0,0,1,9,23,0,0,0,0,51,0,0,0,0,0,0,0,0,0,44,2,0,5,26,0,2,0,22,0,2,0,51,0,0,0,0,0,0,0,11.8291666666667,55.25,5.20833333333333,2.575,101.247083333333,18.1666666666667,0,2
2016-05-19,68,0,13,25,30,0,8,58,1,0,0,1,4,7,32,0,0,0,0,64,0,0,0,0,0,0,0,0,2,57,0,1,9,42,0,2,1,21,0,0,0,55,10,2,0,0,0,0,0,14.9041666666667,51.875,4.79166666666667,4.90416666666667,101.034166666667,25.4166666666667,0,3
2016-05-20,68,0,13,30,24,1,2,60,0,2,0,0,1,7,36,1,0,0,0,66,0,0,0,0,0,0,0,0,0,56,2,0,5,28,0,4,0,32,1,1,0,64,1,0,0,0,0,0,0,18.6208333333333,43.0416666666667,5.54166666666667,4.96666666666667,101.22125,23.875,0,4
2016-05-21,64,0,13,23,26,2,4,59,0,1,0,0,3,10,24,0,0,0,0,63,0,0,0,0,0,0,0,0,0,44,0,0,18,23,0,4,1,36,0,0,0,62,0,0,0,0,0,0,0,19.8625,36.5416666666667,5.45833333333333,4.24166666666667,100.668333333333,22.875,1,5
2016-05-22,49,0,9,23,16,1,2,41,0,0,0,0,1,8,23,0,0,0,0,44,0,0,0,0,1,0,0,0,2,32,0,0,14,21,0,0,2,25,0,0,0,45,1,1,0,0,0,0,0,20.175,44.0833333333333,8.375,6.94166666666667,100.272083333333,12.4166666666667,1,6
2016-05-23,52,0,13,18,18,3,5,44,1,0,0,0,1,3,20,1,0,0,0,50,0,0,0,0,0,0,0,0,0,39,0,1,9,24,0,3,1,22,0,0,0,50,0,0,0,0,0,0,0,20.3916666666667,36.5833333333333,6.625,4.07083333333333,100.502083333333,15.4166666666667,0,0
2016-05-24,79,0,17,32,29,1,7,62,3,1,0,1,3,11,32,0,0,0,0,74,0,0,0,0,0,0,0,0,1,70,1,0,5,31,0,3,1,36,1,0,0,75,0,0,0,0,0,0,0,22.6652173913043,33.7826086956522,3.82608695652174,4.61304347826087,100.299130434783,17.9090909090909,0,1
2016-05-25,70,0,21,18,30,1,6,59,3,0,0,0,1,4,37,0,0,0,0,66,0,0,0,0,0,0,0,0,2,58,2,2,7,42,0,1,1,23,0,2,0,57,9,1,0,1,0,0,0,20.725,50.9166666666667,7.45833333333333,10.1125,100.495,22.2916666666667,0,2
2016-05-26,75,0,19,24,31,1,4,67,1,1,0,0,0,14,32,1,0,0,0,70,0,0,0,0,0,0,0,0,0,66,2,0,4,36,0,3,1,31,0,1,0,68,2,0,0,0,0,0,0,19.4833333333333,42.6666666666667,5.70833333333333,5.00833333333333,101.000416666667,10.8333333333333,0,3
2016-05-27,75,0,12,28,35,0,6,67,0,1,0,0,2,9,24,1,0,0,0,61,0,0,0,0,0,0,0,1,8,60,2,1,10,32,0,5,3,27,0,4,0,51,13,5,0,2,0,0,0,22.4916666666667,64.0833333333333,6.91666666666667,14.875,100.493333333333,13.5,0,4
2016-05-28,57,0,12,25,19,1,9,47,1,0,0,0,2,6,30,1,0,0,0,56,0,0,0,0,0,0,0,0,0,41,1,0,14,25,0,3,1,25,0,0,0,54,2,0,0,0,0,0,0,23.4875,58.2083333333333,6.625,14.3541666666667,100.955,8.25,1,5
2016-05-29,46,0,10,20,16,0,4,40,1,0,0,0,1,7,24,0,0,0,0,40,0,0,0,0,0,0,0,0,6,32,3,0,10,15,0,0,0,29,0,2,0,33,9,4,0,0,0,0,0,19.9125,73.7083333333333,9.04166666666667,14.9875,100.829583333333,9.08333333333333,1,6
2016-05-30,87,0,19,25,41,2,7,75,5,2,0,0,2,10,36,0,0,0,0,78,0,0,0,0,0,0,0,0,4,71,1,0,9,40,0,4,1,37,0,2,0,78,3,1,0,0,0,0,0,24.2583333333333,66.0,7.75,16.8333333333333,100.07375,19.7916666666667,0,0
2016-05-31,84,1,23,30,29,1,2,78,1,0,1,0,0,10,40,2,1,0,0,78,0,0,0,0,0,0,0,0,0,63,2,1,13,35,0,5,1,37,0,0,0,75,3,0,0,0,0,0,0,20.4041666666667,57.0,8.5,11.3416666666667,100.34625,22.9583333333333,0,1
2016-06-01,68,0,16,28,23,1,5,62,0,0,0,1,0,10,28,0,0,0,0,67,0,0,0,0,0,0,0,0,0,56,1,0,9,32,0,6,0,30,0,0,0,65,2,0,0,0,0,0,0,19.1125,55.875,7.79166666666667,9.78333333333333,101.162083333333,7.83333333333333,0,2
2016-06-02,63,0,19,20,23,1,3,57,2,0,0,1,4,10,29,0,0,0,0,30,0,0,0,0,0,0,0,0,30,52,3,0,5,31,0,4,0,24,0,0,0,19,18,23,0,0,0,0,0,19.8875,77.2083333333333,4.66666666666667,15.7125,100.669166666667,19.5652173913043,0,3
2016-06-03,80,0,26,22,32,0,1,74,4,1,0,0,2,5,39,0,0,0,0,78,0,0,0,0,0,0,0,0,0,65,3,0,11,39,0,4,0,33,0,2,0,77,1,0,0,0,0,0,0,21.8166666666667,60.4166666666667,5.5,13.225,100.524166666667,24.5,0,4
2016-06-04,64,0,13,20,30,1,4,56,1,1,0,1,1,9,28,1,0,0,0,63,0,0,0,0,0,0,0,0,0,46,0,0,17,26,0,3,1,33,0,0,0,61,1,0,0,0,0,0,0,21.1875,52.7916666666667,5.0,10.8458333333333,100.635,23.125,1,5
2016-06-05,54,0,16,24,14,0,10,40,2,1,0,0,1,5,24,1,0,0,0,19,0,0,0,0,0,0,0,2,32,35,2,3,13,28,0,3,4,18,0,0,0,17,5,26,0,5,0,0,0,17.975,82.9166666666667,5.33333333333333,14.8,99.6183333333333,17.4583333333333,1,6
2016-06-06,55,0,12,19,24,0,2,51,1,0,0,0,1,7,31,1,0,0,0,43,0,0,0,0,0,0,0,0,9,42,2,0,7,28,0,5,1,17,0,0,0,39,12,1,0,0,0,0,0,19.3,73.2083333333333,8.95833333333333,14.1041666666667,98.9216666666667,19.6666666666667,0,0
2016-06-07,73,0,16,29,28,0,3,66,2,1,0,0,2,12,21,0,1,0,0,64,0,0,0,0,0,0,0,0,4,55,2,0,15,34,0,3,1,31,0,1,0,52,14,3,0,0,0,0,0,18.2875,68.125,6.25,12.1416666666667,98.8495833333333,21.8333333333333,0,1
2016-06-08,62,1,12,21,28,0,1,58,0,1,0,0,2,6,31,0,0,0,0,55,0,0,0,0,0,0,0,0,6,50,5,0,6,38,0,3,0,15,1,1,0,36,20,5,0,0,0,0,0,11.825,71.375,5.70833333333333,6.67083333333333,99.1779166666667,21.5,0,2
2016-06-09,68,0,18,25,25,0,3,63,1,2,0,0,2,7,33,1,0,0,0,57,0,0,0,0,0,0,0,0,7,56,4,1,4,38,0,3,0,27,0,0,0,33,26,7,0,0,0,0,0,10.2916666666667,69.2916666666667,6.875,4.7875,99.795,18.75,0,3
2016-06-10,81,0,24,25,31,1,5,70,3,1,0,0,4,7,37,0,0,0,0,77,0,0,0,0,0,0,0,0,1,63,3,0,13,40,0,1,1,35,0,3,0,72,6,0,0,0,0,0,0,14.2708333333333,63.625,5.58333333333333,7.34583333333333,100.56375,27.2916666666667,0,4
2016-06-11,45,0,10,19,16,0,3,41,1,0,0,2,3,6,18,0,0,0,1,41,0,0,0,0,0,0,0,0,2,30,1,0,13,20,0,1,0,22,0,1,0,28,12,3,0,0,0,0,0,14.5416666666667,75.375,5.20833333333333,10.2208333333333,99.9929166666667,19.75,1,5
2016-06-12,49,0,6,22,21,0,7,41,0,0,0,0,0,10,24,1,0,0,0,40,0,0,0,0,0,0,0,0,5,32,2,1,11,19,0,2,0,27,0,0,0,27,15,3,0,0,0,0,0,12.0958333333333,71.6666666666667,8.91666666666667,6.97916666666667,99.4875,16.625,1,6
2016-06-13,75,0,19,31,25,0,8,63,2,0,0,0,2,7,35,1,0,0,0,68,0,0,0,0,0,0,0,0,4,62,2,1,8,41,0,5,0,26,0,2,0,65,7,1,0,0,0,0,0,15.6333333333333,65.0833333333333,10.25,8.86666666666667,100.0,24.25,0,0
2016-06-14,82,0,29,30,22,1,7,72,3,0,0,0,2,8,41,0,0,0,0,78,0,0,0,0,0,0,0,0,0,70,0,0,9,45,0,4,0,30,1,0,0,77,0,0,0,0,0,0,0,17.9916666666667,57.5416666666667,6.625,9.12083333333333,100.28125,27.5833333333333,0,1
2016-06-15,70,1,21,26,21,1,1,65,1,1,0,0,2,4,34,0,0,0,0,69,0,0,0,0,0,0,0,0,0,55,2,0,11,33,0,6,0,27,0,0,0,68,0,0,0,0,0,0,0,20.9416666666667,52.1666666666667,5.58333333333333,10.0291666666667,100.250416666667,25.5,0,2
2016-06-16,91,0,30,31,30,0,4,79,4,1,0,0,2,6,47,3,0,0,0,86,0,0,0,0,1,0,0,1,0,73,4,1,10,45,0,8,4,27,1,2,0,87,0,0,0,0,0,0,0,20.9083333333333,45.0,7.79166666666667,7.71666666666667,100.1775,11.125,0,3
2016-06-17,63,1,10,23,29,0,5,56,2,0,0,0,4,9,29,0,0,0,0,63,0,0,0,0,0,0,0,0,0,53,3,0,6,28,0,1,0,32,0,1,0,62,0,0,0,0,0,0,0,22.1708333333333,41.625,4.45833333333333,7.9125,100.567916666667,20.9166666666667,0,4
2016-06-18,54,0,18,17,18,1,2,50,1,0,0,0,0,12,22,0,0,0,0,53,0,0,0,0,0,0,0,0,0,42,1,0,11,29,0,1,0,23,0,0,0,53,1,0,0,0,0,0,0,23.6166666666667,45.375,4.20833333333333,9.74583333333333,101.21125,20.0833333333333,1,5
2016-06-19,46,0,17,18,11,0,2,41,2,0,0,0,1,8,23,0,0,0,0,45,0,0,0,0,0,0,0,0,0,35,0,1,9,23,0,0,1,19,0,1,0,45,0,0,0,0,0,0,0,25.6125,42.5,7.29166666666667,11.8208333333333,101.166666666667,20.0833333333333,1,6
2016-06-20,77,0,22,21,34,0,4,67,2,1,0,0,2,10,31,0,0,0,0,73,0,0,0,0,0,0,0,0,2,62,0,1,10,33,0,4,1,38,0,0,0,70,3,0,0,0,0,0,0,27.4166666666667,45.3333333333333,8.5,14.15,100.284583333333,20.625,0,0
2016-06-21,76,0,26,21,29,0,5,66,2,0,0,0,4,10,41,0,1,0,0,72,0,0,0,0,0,0,0,0,1,71,1,0,3,36,0,3,0,33,0,1,0,73,2,0,0,0,0,0,0,20.7125,45.625,6.04166666666667,8.00833333333333,99.7658333333333,25.0833333333333,0,1
