"Date","Cluster","NB_Accidents","Autos","Autres","Bus","Camions","Camions.articules","Camions.legers","Camions.Lourds","Camions.porteurs","Ecoliers","Illegaux","Motos","Non.Utilise","Pietons","Tous","Velos"
"2017-06-21",5,1,3298,0,24,55,0,0,0,0,0,0,0,0,1773,0,147
"2017-06-21",15,2,14621,0,285,218,0,0,0,0,0,0,0,0,1148,0,107
"2017-06-21",19,2,10085,0,342,281,0,0,0,0,0,0,0,0,2106,0,151
"2017-06-21",30,1,10198,0,228,214,0,0,0,0,0,0,0,0,0,0,0
"2017-06-21",35,1,1935,0,28,37,0,0,0,0,0,0,0,0,545,0,276
"2017-06-21",36,1,9305,0,179,202,0,0,0,0,0,0,0,0,0,0,0
"2017-06-22",7,1,9823,0,250,227,0,0,0,0,0,0,0,0,0,0,0
"2017-06-22",14,1,11894,0,234,170,0,0,0,0,0,0,0,0,0,0,0
"2017-06-22",22,1,10591,0,222,154,0,0,0,0,0,0,0,0,0,0,0
"2017-06-22",34,1,9077,0,183,219,0,0,0,0,0,0,0,0,0,0,0
"2017-07-06",9,1,16397,0,117,887,0,0,0,0,0,0,0,0,2614,0,596
"2017-07-06",19,1,3610,0,4,0,5,0,0,122,0,0,0,0,3221,0,3128
"2017-07-06",21,1,1716,0,6,0,1,0,0,59,0,0,0,0,2852,0,246
"2017-07-09",21,1,3232,0,4,0,1,0,0,19,0,0,0,0,3562,0,1869
"2017-07-09",22,1,11770,0,75,81,0,0,0,0,0,0,0,0,2385,0,395
"2017-07-09",31,1,1912,0,0,0,1,0,0,8,0,0,0,0,4209,0,302
"2017-07-12",30,1,8504,0,151,224,0,0,0,0,0,0,0,0,506,0,0
"2017-09-07",28,1,7934,0,85,188,0,0,0,0,0,0,0,0,205,0,18
"2017-09-13",1,1,5675,0,23,386,0,0,0,0,0,0,0,0,362,0,19
"2017-09-13",5,1,7717,0,53,360,0,0,0,0,0,0,0,0,379,0,16
"2017-09-13",10,1,6202,0,59,284,0,0,0,0,0,0,0,0,14001,0,5049
"2017-09-13",12,1,5664,0,29,393,0,0,0,0,0,0,0,0,159,0,15
"2017-09-13",26,1,10894,0,128,639,0,0,0,0,0,0,0,0,934,0,449
"2017-09-13",32,1,5868,0,19,393,0,0,0,0,0,0,0,0,358,0,9
"2017-09-13",40,1,8723,0,60,416,0,0,0,0,0,0,0,0,438,0,15
"2017-09-20",3,1,10282,0,615,0,0,399,155,0,0,0,0,0,257,0,21
"2017-09-20",9,1,9445,0,438,0,0,212,16,0,0,0,0,0,848,0,104
"2017-09-20",14,1,19886,0,505,0,0,434,99,0,0,0,0,0,2295,0,73
"2017-09-20",17,1,20417,0,100,0,0,1097,778,0,0,0,0,0,60,0,15
"2017-09-20",24,1,14774,0,117,0,0,1155,998,0,0,0,0,0,88,0,46
"2017-09-20",25,1,7174,0,6,383,0,0,0,0,0,0,0,0,194,0,109
"2017-09-20",26,1,7856,0,516,0,0,154,7,0,0,0,0,0,1662,0,28
"2017-09-20",27,1,15402,0,552,0,0,306,57,0,0,0,0,0,1204,0,74
"2017-09-21",4,1,4364,0,6,113,0,0,0,0,0,0,0,0,229,0,263
"2017-09-21",12,1,14919,0,108,0,0,1184,968,0,0,0,0,0,100,0,28
"2017-09-21",14,1,21099,0,95,0,0,1152,732,0,0,0,0,0,80,0,17
"2017-09-21",20,2,24901,0,1084,0,0,511,60,0,0,0,0,0,3063,0,130
"2017-09-21",22,1,10927,0,625,0,0,442,129,0,0,0,0,0,266,0,7
"2017-09-21",24,1,20727,0,490,0,0,513,100,0,0,0,0,0,2352,0,62
"2017-09-21",31,1,10071,0,433,0,0,230,28,0,0,0,0,0,975,0,111
"2017-09-26",1,1,25446,0,888,0,0,1598,617,0,0,0,0,0,948,0,365
"2017-09-27",5,1,18562,0,502,0,0,1109,394,0,0,0,0,0,491,0,222
"2017-09-27",8,1,14567,0,668,0,0,789,349,0,0,0,0,0,167,0,179
"2017-09-27",10,1,18173,0,285,0,0,950,818,0,0,0,0,0,142,0,26
"2017-09-27",13,2,30243,0,698,0,0,1425,414,0,0,0,0,0,890,0,251
"2017-09-27",17,1,10372,0,448,0,0,134,11,0,0,0,0,0,181,0,174
"2017-09-27",22,1,16797,0,397,0,0,883,433,0,0,0,0,0,105,0,24
"2017-09-27",23,1,16617,0,476,0,0,450,269,0,0,0,0,0,1991,0,58
"2017-09-27",30,1,20434,0,360,0,0,1144,857,0,0,0,0,0,163,0,23
"2017-09-28",1,1,17236,0,494,0,0,470,195,0,0,0,0,0,1636,0,48
"2017-09-28",7,1,10149,0,447,0,0,161,7,0,0,0,0,0,156,0,188
"2017-09-28",20,1,17306,0,384,0,0,1037,427,0,0,0,0,0,106,0,49
"2017-09-28",27,1,20079,0,328,0,0,1097,903,0,0,0,0,0,201,0,25
"2017-09-28",33,3,46801,0,1326,0,0,2521,773,0,0,0,0,0,1264,0,450
"2017-09-28",35,1,18237,0,276,0,0,847,839,0,0,0,0,0,193,0,27
"2017-09-28",37,1,18522,0,472,0,0,1079,389,0,0,0,0,0,540,0,231
"2017-10-04",1,2,46585,0,735,1241,0,0,0,0,0,0,0,0,13359,0,243
"2017-10-04",3,1,19389,0,485,454,0,0,0,0,0,0,0,0,5024,0,154
"2017-10-04",14,1,23026,0,327,990,0,0,0,0,0,0,0,0,3098,0,128
"2017-10-04",15,1,19486,0,286,473,0,0,0,0,0,0,0,0,1656,0,125
"2017-10-04",17,1,10619,0,383,0,0,355,21,0,0,0,0,0,7843,0,4129
"2017-10-04",18,1,49404,0,775,1010,0,0,0,0,0,0,0,0,8467,0,388
"2017-10-04",25,1,10376,0,204,394,0,0,0,0,0,0,0,0,3947,0,1881
"2017-10-04",28,1,7494,0,115,255,0,0,0,0,0,0,0,0,4264,0,3451
"2017-10-04",29,1,20477,0,435,592,0,0,0,0,0,0,0,0,3905,0,88
"2017-10-04",31,1,24633,0,446,695,0,0,0,0,0,0,0,0,2037,0,434
"2017-10-04",33,1,23113,0,330,447,0,0,0,0,0,0,0,0,2696,0,60
"2017-10-04",36,1,30814,0,593,663,0,0,0,0,0,0,0,0,4068,0,159
"2017-10-05",1,1,17639,0,500,485,0,0,0,0,0,0,0,0,5714,0,126
"2017-10-05",5,1,20271,0,443,620,0,0,0,0,0,0,0,0,4060,0,60
"2017-10-05",11,1,23062,0,322,1021,0,0,0,0,0,0,0,0,3661,0,145
"2017-10-05",12,1,23348,0,454,641,0,0,0,0,0,0,0,0,1817,0,533
"2017-10-05",14,1,28353,0,321,666,0,0,0,0,0,0,0,0,10043,0,95
"2017-10-05",18,1,20763,0,348,506,0,0,0,0,0,0,0,0,2985,0,62
"2017-10-05",23,1,18092,0,420,514,0,0,0,0,0,0,0,0,4578,0,163
"2017-10-05",25,1,29837,0,465,593,0,0,0,0,0,0,0,0,5662,0,238
"2017-10-05",32,1,31662,0,607,716,0,0,0,0,0,0,0,0,4555,0,222
"2017-10-05",38,1,19531,0,298,482,0,0,0,0,0,0,0,0,1653,0,130
"2017-10-11",2,1,10520,0,110,360,0,0,0,0,0,0,0,0,1729,0,2377
"2017-10-11",12,1,7890,0,42,0,0,61,3,0,0,0,0,0,295,0,323
"2017-10-11",16,1,22354,0,400,0,0,631,111,0,0,0,0,0,549,0,148
"2017-10-11",22,1,16210,0,409,333,0,0,0,0,0,0,0,0,3127,0,47
"2017-10-11",23,1,12338,0,283,419,0,0,0,0,0,0,0,0,2762,0,1641
"2017-10-11",24,1,7122,0,149,0,0,87,3,0,0,0,0,0,360,0,23
"2017-10-11",36,1,38266,0,1139,0,0,1090,239,0,0,0,0,0,3064,0,72
"2017-10-12",4,1,7981,0,37,0,0,77,10,0,0,0,0,0,347,0,548
"2017-10-12",5,1,7146,0,127,0,0,88,7,0,0,0,0,0,350,0,26
"2017-10-12",7,1,39422,0,1120,0,0,1044,251,0,0,0,0,0,3312,0,70
"2017-10-12",24,1,23360,0,392,0,0,668,109,0,0,0,0,0,557,0,130
"2017-10-12",33,1,1317,0,6,46,0,0,0,0,0,0,0,0,1504,0,934
"2017-10-12",34,1,12102,0,261,331,0,0,0,0,0,0,0,0,404,0,5
"2017-10-18",15,1,11951,0,142,546,0,0,0,0,0,0,0,0,515,0,33
"2017-10-18",18,2,48194,0,999,0,0,877,199,0,0,0,0,0,3248,0,77
"2017-10-18",19,1,11961,0,103,313,0,0,0,0,0,0,0,0,950,0,59
"2017-10-18",21,1,12585,0,147,550,0,0,0,0,0,0,0,0,705,0,31
"2017-10-18",25,1,13397,0,469,0,0,1040,575,0,0,0,0,0,28,0,29
"2017-10-18",26,1,23982,0,426,0,0,352,58,0,0,0,0,0,498,0,44
"2017-10-18",27,1,14078,0,284,366,0,0,0,0,0,0,0,0,3172,0,102
"2017-10-18",38,1,7154,0,228,0,0,76,5,0,0,0,0,0,398,0,40
"2017-10-18",40,1,32085,0,434,0,0,619,80,0,0,0,0,0,589,0,43
"2017-10-19",9,1,32340,0,446,0,0,577,84,0,0,0,0,0,574,0,36
"2017-10-19",10,1,7282,0,225,0,0,97,9,0,0,0,0,0,334,0,17
"2017-10-19",16,1,34414,0,852,0,0,634,177,0,0,0,0,0,2532,0,37
"2017-10-19",22,1,14381,0,459,0,0,946,568,0,0,0,0,0,18,0,33
"2017-10-19",30,1,16898,0,207,0,0,193,19,0,0,0,0,0,966,0,22
"2017-10-19",34,1,24543,0,417,0,0,358,51,0,0,0,0,0,491,0,44
"2017-10-25",4,1,31994,0,1221,0,0,476,160,0,0,0,0,0,2746,0,60
"2017-10-25",12,1,38284,0,331,0,0,2565,1156,0,0,0,0,0,38,0,2
"2017-10-25",17,1,12267,0,284,0,0,1017,723,0,0,0,0,0,20,0,6
"2017-10-25",20,1,30329,0,537,0,0,634,98,0,0,0,0,0,107,0,40
"2017-10-26",9,1,25236,0,776,0,0,504,160,0,0,0,0,0,1619,0,54
"2017-10-26",19,1,39218,0,356,0,0,2925,1173,0,0,0,0,0,10,0,2
"2017-10-26",24,1,12665,0,274,0,0,1133,559,0,0,0,0,0,45,0,20
"2017-10-26",25,1,30296,0,536,0,0,540,61,0,0,0,0,0,80,0,36
"2017-11-01",2,1,18099,0,399,559,0,0,0,0,0,0,0,0,4433,0,55
"2017-11-01",5,1,21988,0,564,630,0,0,0,0,0,0,0,0,2704,0,278
"2017-11-01",13,1,30468,0,664,708,0,0,0,0,0,0,0,0,4011,0,87
