"Date","NB_Accidents","NB_VEH_IMPLIQUES_ACCDN","NB_MORTS","NB_BLESSES_GRAVES","NB_BLESSES_LEGERS","NB_VICTIMES_TOTAL","nb_automobile_camion_leger","nb_camionLourd_tractRoutier","nb_outil_equipement","nb_tous_autobus_minibus","nb_bicyclette","nb_cyclomoteur","nb_motocyclette","nb_taxi","nb_urgence","nb_motoneige","nb_VHR","nb_autres_types","nb_veh_non_precise","NB_DECES_PIETON","NB_BLESSES_PIETON","NB_VICTIMES_PIETON","NB_DECES_MOTO","NB_BLESSES_MOTO","NB_VICTIMES_MOTO","NB_DECES_VELO","NB_BLESSES_VELO","NB_VICTIMES_VELO","SeverityDeadly","SeverityLight Injury","SeverityMaterial High","SeverityMaterial Low","SeveritySevere Injury","as.factor(Accident_Type)31","as.factor(Accident_Type)32","as.factor(Accident_Type)33","as.factor(Accident_Type)34","as.factor(Accident_Type)35","as.factor(Accident_Type)36","as.factor(Accident_Type)37","as.factor(Accident_Type)38","as.factor(Accident_Type)39","as.factor(Accident_Type)40","as.factor(Accident_Type)41","as.factor(Accident_Type)42","as.factor(Accident_Type)43","as.factor(Accident_Type)44","as.factor(Accident_Type)45","as.factor(Accident_Type)46","as.factor(Accident_Type)47","as.factor(Accident_Type)48","as.factor(Accident_Type)49","as.factor(Accident_Type)50","as.factor(Accident_Type)51","as.factor(Accident_Type)52","as.factor(Accident_Type)53","as.factor(Accident_Type)54","as.factor(Accident_Type)55","as.factor(Accident_Type)59","as.factor(Accident_Type)71","as.factor(Accident_Type)72","as.factor(Accident_Type)73","as.factor(Accident_Type)74","as.factor(Accident_Type)75","as.factor(Accident_Type)99","Accident_CategoryFixed Object","Accident_CategoryMoving Object","Accident_CategoryNo Collision","Auth_Speed10","Auth_Speed100","Auth_Speed20","Auth_Speed30","Auth_Speed40","Auth_Speed50","Auth_Speed60","Auth_Speed70","Auth_Speed80","Auth_Speed90","Surface_CondDry","Surface_CondHard snow","Surface_CondIce","Surface_CondMud","Surface_CondOil","Surface_CondSand or gravel","Surface_CondSlush","Surface_CondSnow","Surface_CondWater accumulation","Surface_CondWet","IlluminationDay and clear","IlluminationDay and semi-dark","IlluminationNight and dark","IlluminationNight and lighted","EnvironmentCommercial","EnvironmentForest","EnvironmentIndustrial","EnvironmentPark","EnvironmentResidential","EnvironmentRural","EnvironmentSchool area","WeatherBlack Ice","WeatherClear Sky","WeatherCloudy","WeatherDrizzle","WeatherFoggy","WeatherHeavy Rain","WeatherSnow","WeatherSnowstorms","WeatherStrong Wind","Temp","Rel.Hum","Wind.Spd","Dew.Point.Temp","Stn_Press","Wind.Dir","weekdays","days","cluster_id_0","cluster_id_1","cluster_id_2","cluster_id_3","cluster_id_4","cluster_id_5"
2013-03-11,75,144,0,0,6,6,91,8,0,2,1,0,0,3,1,0,0,2,36,0,2,2,0,0,0,0,1,1,0,6,20,49,0,60,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,7,64,0,0,0,0,2,8,25,0,0,0,0,58,0,0,0,0,0,0,1,0,7,53,2,0,12,43,0,2,0,21,1,2,0,37,28,1,0,0,0,0,0,495,4525,600,-40.625,7542.40625,1512.5,0,0,10,5,23,17,5,15
2013-03-12,82,155,0,0,13,13,107,5,0,2,1,0,0,1,5,0,0,0,34,0,5,5,0,0,0,0,1,1,0,12,30,40,0,67,6,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,75,1,1,0,1,0,16,33,0,0,0,0,8,0,0,0,0,0,1,0,1,61,44,12,1,14,45,0,2,0,27,1,0,0,15,9,45,0,1,0,1,0,435.625,7366.33333333333,519.333333333333,306.475,8198.975,1742.5,0,82,14,6,14,25,6,17
2013-03-13,84,162,0,0,6,6,114,10,1,1,0,0,0,0,3,0,0,0,33,0,1,1,0,0,0,0,0,0,0,6,28,50,0,69,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,71,0,1,0,0,3,13,29,1,0,0,0,63,0,1,0,0,0,0,0,0,9,54,3,0,15,46,0,3,0,25,0,3,0,65,6,1,0,0,0,1,0,214.55,6065.5,518,-184.45,8393.77,1809.5,0,168,11,6,25,14,8,20
2013-03-14,82,163,0,0,10,10,114,5,2,2,0,0,0,2,2,0,0,0,36,0,4,4,0,0,0,0,0,0,0,9,24,49,0,68,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,73,0,2,0,0,1,4,26,1,0,0,0,61,0,0,0,0,0,0,2,0,7,50,2,2,15,28,0,5,0,35,0,6,0,53,13,1,0,0,1,0,0,-447.583333333333,5654.58333333333,577.416666666667,-854.166666666667,8202.255,1947.5,0,246,9,7,19,22,6,19
2013-03-15,99,200,0,0,19,19,139,7,1,0,1,0,0,3,2,0,0,0,47,0,4,4,0,0,0,0,0,0,0,14,36,49,0,81,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,85,0,2,0,0,2,8,39,1,0,0,0,41,0,6,0,0,0,2,5,0,30,59,4,1,22,51,0,3,0,30,0,3,0,42,27,2,0,0,13,0,0,-539.9625,6884.625,523.875,-1024.65,9881.56125,2351.25,0,396,11,10,24,16,17,21
2013-03-16,57,113,0,3,8,11,82,0,0,1,0,0,0,2,1,0,0,1,26,0,3,3,0,0,0,0,0,0,0,6,17,33,1,45,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0,0,6,22,0,0,0,0,39,1,1,0,0,0,0,2,0,6,31,1,0,16,24,0,2,0,28,0,0,0,33,11,0,0,0,2,0,0,-401.375,3346.375,444.125,-788.5,5715.485,1059.25,57,285,5,1,22,6,8,15
2013-03-17,61,120,0,2,14,16,82,2,0,1,1,0,0,2,1,0,0,0,31,0,2,2,0,0,0,0,1,1,0,7,14,38,2,51,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,54,0,1,0,0,1,6,26,0,0,0,0,49,0,0,0,0,0,0,3,0,1,35,2,0,11,29,0,0,0,27,0,0,0,45,5,0,1,0,1,0,0,-463.6,2587.41666666667,388.875,-1139.42916666667,6168.625,1837.625,61,366,5,6,14,13,10,13
2013-03-18,93,174,0,0,14,14,110,5,2,3,0,0,0,3,3,0,0,0,48,0,5,5,0,0,0,0,0,0,0,10,29,54,0,73,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,8,78,1,2,0,0,0,13,29,1,0,0,0,60,0,0,0,0,0,0,12,0,4,61,0,0,17,37,0,2,0,41,0,2,0,57,12,0,0,1,5,0,0,-530.4875,3983.5,662.625,-1537.6,9468.60125,1224.5,0,0,12,5,16,21,9,30
2013-03-19,196,386,0,0,14,14,244,16,11,9,0,0,0,2,8,0,0,1,95,0,4,4,0,0,0,0,0,0,0,13,74,109,0,164,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,11,168,0,0,0,0,6,33,58,1,0,0,0,6,4,4,1,0,0,3,157,0,2,125,11,0,36,70,0,5,0,102,0,7,0,17,7,1,0,0,113,39,0,-463.866666666667,18228,1290.33333333333,-687.633333333333,19633.9733333333,2335.66666666667,0,196,19,17,56,33,23,48
2013-03-20,164,323,0,0,10,10,199,16,10,4,0,0,0,4,5,0,0,3,82,0,3,3,0,0,0,0,0,0,0,9,62,93,0,130,3,0,0,0,0,0,0,1,2,2,0,2,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,2,12,134,2,0,0,0,2,25,53,0,0,0,0,12,7,4,0,0,0,5,84,1,35,105,3,2,33,67,0,7,0,71,1,7,0,88,24,0,0,0,30,1,0,-443.483333333333,13946.8333333333,1100.16666666667,-813.85,16328.1133333333,3157,0,328,19,11,54,31,13,36
2013-03-21,147,295,0,0,13,13,187,17,2,1,2,0,0,4,5,0,0,0,77,0,0,0,0,0,0,0,2,2,0,11,49,87,0,134,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,3,137,1,1,0,0,4,23,51,0,0,0,0,29,7,9,0,0,0,3,40,0,38,92,4,0,29,62,0,5,0,69,0,4,0,79,37,0,0,1,6,0,0,-295.8375,10038.875,1084.125,-1055.95,14627.41875,3270.75,0,441,16,10,45,27,15,34
2013-03-22,138,279,0,0,16,16,191,11,1,1,2,0,0,3,4,0,0,2,64,0,3,3,0,0,0,0,1,1,0,12,50,76,0,122,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,5,128,0,0,0,0,2,26,44,1,0,0,0,56,2,1,0,0,0,1,27,0,23,76,6,1,30,53,0,7,0,68,0,4,0,79,20,0,0,0,11,0,0,-350.175,10332.75,764.75,-895.275,13744.1675,3156.75,0,552,20,6,38,31,10,33
2013-03-23,90,180,0,1,14,15,133,3,0,1,1,0,0,3,3,0,0,1,35,0,3,3,0,0,0,0,0,0,0,11,33,45,1,77,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,5,81,0,3,0,0,1,14,31,0,0,0,0,63,1,0,0,0,0,1,5,0,9,48,2,0,26,48,0,1,0,37,0,0,0,53,25,0,0,0,0,0,0,-6.75,5985,626.25,-521.625,8972.5125,2156.25,90,450,13,8,25,10,7,27
2013-03-24,80,153,0,0,13,13,111,0,0,3,0,0,0,2,0,0,0,0,37,0,1,1,0,0,0,0,0,0,0,10,28,42,0,64,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,5,65,3,2,0,0,1,11,25,1,0,0,0,64,0,0,0,0,0,0,3,0,0,40,1,0,26,37,0,4,0,30,0,2,0,55,9,0,0,0,0,0,0,111,4983.33333333333,443.333333333333,-407.333333333333,8011.6,2353.33333333333,80,480,8,12,18,14,13,15
2013-03-25,94,181,0,0,23,23,129,3,0,1,1,0,0,1,2,0,0,0,44,0,9,9,0,0,0,0,1,1,0,16,29,49,0,75,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,83,0,0,0,1,2,15,41,1,0,0,0,73,0,0,0,0,0,2,4,0,4,65,3,0,11,44,0,0,0,43,0,1,0,71,10,0,0,0,0,0,0,242.441666666667,6415.5,767.666666666667,-275.341666666667,9383.94166666667,928.25,0,0,4,3,27,19,12,29
2013-03-26,98,195,0,2,17,19,143,4,0,0,1,1,0,0,1,0,0,0,45,0,1,1,0,0,0,0,1,1,0,10,20,67,1,85,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,87,1,1,0,0,2,10,27,0,0,0,0,78,0,1,0,0,0,0,1,0,1,71,1,0,10,52,0,6,0,28,0,2,0,75,2,0,0,0,0,0,0,364.641666666667,5410.41666666667,751.333333333333,-456.108333333333,9788.89333333334,1372,0,98,10,10,19,19,15,25
2013-03-27,78,153,0,0,16,16,107,3,1,0,4,0,0,2,3,0,0,0,33,0,5,5,0,0,0,0,2,2,0,13,22,43,0,64,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,4,71,0,0,0,0,2,9,33,0,0,0,0,59,0,0,0,0,0,0,4,0,7,58,2,0,6,43,0,2,0,23,0,5,0,50,12,4,0,0,1,0,0,364.325,4764.5,383.5,-185.25,7815.5675,1982.5,0,156,5,7,24,10,8,24
2013-03-28,100,193,0,0,17,17,137,8,0,3,2,1,0,1,4,0,0,0,37,0,1,1,0,0,0,0,1,1,0,12,27,61,0,77,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,4,83,2,2,0,0,0,13,28,1,0,0,0,76,0,0,0,0,0,0,3,0,11,71,2,2,14,54,0,2,0,34,0,3,0,70,15,3,0,0,1,0,0,567.5,7470.83333333333,483.333333333333,126.666666666667,10066.9583333333,2308.69565217391,0,300,11,12,27,19,14,17
2013-03-29,78,155,0,2,21,23,112,1,0,2,0,0,1,1,2,0,0,0,36,0,2,2,0,1,1,0,0,0,0,13,33,31,1,65,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,3,67,3,2,0,0,4,8,24,0,0,0,0,58,0,0,0,0,0,0,2,0,3,35,2,0,24,38,0,0,0,29,0,0,0,46,14,1,0,0,1,0,0,443.95,5031,510.25,-45.825,7866.1375,1985.75,0,312,6,4,27,18,4,19
2013-03-30,66,131,0,0,10,10,91,2,0,0,0,0,0,2,2,0,0,1,33,0,1,1,0,0,0,0,0,0,0,7,28,31,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,56,0,0,0,0,0,13,24,0,0,0,0,55,0,0,0,0,0,0,0,0,2,33,1,1,20,28,0,1,0,32,0,0,0,49,3,1,0,0,0,0,0,329.175,2282.5,475.75,-638.275,6664.3225,1883.75,66,330,10,5,23,9,7,12
2013-03-31,47,89,0,0,6,6,67,1,0,1,0,0,0,0,1,0,0,0,19,0,1,1,0,0,0,0,0,0,0,4,17,26,0,35,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0,2,7,17,0,0,0,0,37,0,0,0,0,0,0,0,0,6,24,0,1,16,17,0,1,1,24,1,1,0,34,5,5,0,0,0,0,0,318.033333333333,2359.79166666667,330.958333333333,-161.366666666667,4711.31916666667,920.416666666666,47,282,4,7,11,7,7,11
2013-04-01,71,136,0,0,5,5,94,2,0,0,0,0,0,3,0,0,0,1,36,0,0,0,0,0,0,0,0,0,0,3,17,51,0,57,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,62,0,1,0,0,1,6,21,1,0,0,0,36,0,0,0,0,0,0,0,0,15,42,4,0,10,35,0,2,1,25,0,0,0,33,10,8,0,0,0,0,2,224.5375,5014.375,532.5,-147.029166666667,7051.27625,1452.54166666667,0,0,11,7,9,13,12,19
2013-04-02,82,161,0,0,14,14,112,5,0,0,1,0,0,5,1,0,0,0,37,0,2,2,0,0,0,0,0,0,0,10,27,45,0,68,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,71,2,3,0,0,0,9,29,0,1,0,0,63,0,1,0,0,0,0,1,0,0,54,4,0,8,41,0,4,0,26,1,1,0,49,11,0,0,0,0,0,2,-317.066666666667,3977,553.5,-1083.425,8199.76083333333,1882.58333333333,0,82,3,4,19,16,20,20
2013-04-03,80,159,1,0,9,10,104,6,0,4,1,0,0,2,2,0,0,0,40,0,2,2,0,0,0,1,0,1,1,6,27,46,0,68,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,71,1,0,0,0,2,10,27,0,0,0,0,70,0,0,0,0,0,0,0,0,0,60,0,0,9,47,0,2,0,22,1,1,0,60,4,0,0,0,0,0,4,-122,3683.33333333333,536.666666666667,-932.333333333333,8049.03333333333,1816.66666666667,0,160,10,6,23,17,4,20
2013-04-04,85,180,0,0,13,13,132,6,0,3,3,2,0,1,3,0,0,0,30,0,1,1,0,0,0,0,2,2,0,12,27,46,0,77,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81,1,0,0,0,3,7,35,0,0,0,0,76,0,0,0,0,0,0,0,0,0,62,1,1,10,46,0,3,0,26,0,2,0,70,5,0,0,0,0,0,1,267.395833333333,3506.25,587.916666666667,-766.416666666667,8575.96875,1799.16666666667,0,255,11,3,23,14,11,23
2013-04-05,88,172,0,4,11,15,119,8,1,2,2,0,0,1,3,0,0,0,36,0,2,2,0,0,0,0,2,2,0,11,26,49,2,75,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,80,0,0,0,0,2,12,33,0,0,0,0,58,0,0,0,0,0,0,1,0,15,55,0,1,16,44,0,3,0,33,1,0,0,54,12,1,0,0,3,0,0,196.9,5610,671,-385,8819.36,2313.66666666667,0,352,10,4,25,16,14,19
2013-04-06,70,141,0,0,9,9,102,1,0,1,0,0,0,4,4,0,0,1,28,0,0,0,0,0,0,0,0,0,0,6,22,42,0,55,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6,55,0,0,0,1,0,8,20,0,0,0,0,58,0,0,0,0,0,0,0,0,1,37,3,0,18,32,0,0,0,32,0,1,0,55,3,0,0,0,0,0,0,-137.083333333333,2896.25,548.333333333333,-944.708333333333,7104.44583333333,1647.91666666667,70,350,8,11,24,7,10,10
2013-04-07,70,142,0,1,8,9,99,2,1,1,2,0,0,1,2,0,0,0,34,0,3,3,0,0,0,0,1,1,0,6,26,37,1,54,2,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6,58,1,0,0,0,0,9,23,0,0,0,0,41,0,0,0,0,0,0,2,0,17,25,6,0,29,29,0,2,0,32,0,1,0,34,16,6,0,0,2,0,0,448,3564.16666666667,565.833333333333,-229.25,7020.18333333333,1376.66666666667,70,420,5,5,29,9,7,15
2013-04-08,90,185,0,0,11,11,119,7,0,1,3,0,0,2,2,0,0,0,51,0,1,1,0,0,0,0,3,3,0,9,27,54,0,73,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,77,0,2,0,0,0,15,27,0,0,0,0,64,0,0,0,0,0,0,0,0,2,56,3,0,11,43,0,1,0,33,0,1,0,50,15,1,0,0,0,0,0,516,5778.75,502.5,-57,9079.35,1755,0,0,7,11,31,7,17,17
2013-04-09,68,142,0,1,10,11,98,8,1,0,1,0,0,2,2,0,0,0,30,0,3,3,0,0,0,0,1,1,0,7,23,37,1,55,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,1,4,58,2,0,0,0,0,6,24,0,0,0,0,37,0,0,0,0,0,0,0,0,16,43,0,0,13,33,0,3,0,26,0,1,0,28,17,9,0,0,0,0,0,348.783333333333,5836.66666666667,600.666666666667,197.2,6834.14166666667,1119.16666666667,0,68,10,6,20,9,9,14
2013-04-10,64,129,0,0,15,15,98,5,1,6,0,0,1,2,0,0,0,0,16,0,3,3,0,0,0,0,0,0,0,14,23,27,0,54,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,58,2,0,0,0,0,9,26,0,0,0,1,62,0,0,0,0,0,0,0,0,0,46,3,0,11,31,0,2,0,26,0,3,0,52,10,0,0,0,0,0,0,472,4112,437.333333333333,49.8666666666667,6438.50666666667,1162.66666666667,0,128,5,5,19,9,14,12
2013-04-11,75,150,0,0,6,6,100,6,0,1,2,2,1,0,2,0,0,0,36,0,1,1,0,0,0,0,2,2,0,5,25,45,0,65,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,68,0,1,0,0,1,10,23,0,0,0,0,56,0,0,0,0,1,0,1,0,1,51,2,0,10,39,0,0,0,29,0,0,0,45,12,0,0,0,2,0,0,70.625,3225,775,-776.25,7591.5625,290.625,0,225,4,11,20,13,11,16
2013-04-12,118,230,0,0,15,15,166,7,2,1,0,0,2,5,1,0,0,0,46,0,2,2,0,0,0,0,0,0,0,13,52,53,0,92,4,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,8,96,1,0,0,0,3,15,46,1,1,0,0,19,0,3,0,0,0,16,47,1,19,66,8,0,28,49,0,4,1,55,0,0,0,13,13,4,0,0,63,11,0,-10.8166666666667,9405.58333333333,958.75,-434.141666666667,11877.1425,796.5,0,472,3,9,37,26,15,28
2013-04-13,70,137,0,0,14,14,98,1,0,3,1,0,0,2,1,0,0,1,30,0,2,2,0,0,0,0,0,0,0,12,26,32,0,55,1,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,1,7,59,1,1,0,0,0,17,29,0,0,0,0,16,0,0,0,0,0,3,8,0,33,41,1,0,18,26,0,3,0,35,0,0,0,21,24,9,0,0,3,0,0,266.291666666667,6244.58333333333,425.833333333333,151.083333333333,6996.52916666667,1376.66666666667,70,350,8,8,17,14,10,13
2013-04-14,57,116,0,0,10,10,85,1,0,0,0,0,0,1,1,0,0,0,28,0,2,2,0,0,0,0,0,0,0,6,19,32,0,48,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,51,1,1,0,0,1,6,21,1,0,0,0,40,0,0,0,0,0,1,0,0,5,33,3,0,13,32,0,0,0,23,0,0,0,36,7,2,1,0,0,0,0,295.925,3959.125,323,-9.7375,5741.72875,1406,57,342,2,2,13,15,8,17
2013-04-15,89,174,0,0,10,10,122,4,1,2,2,1,1,0,4,0,0,0,37,0,3,3,0,0,0,0,1,1,0,8,24,57,0,74,3,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,0,2,0,0,0,10,31,0,0,0,0,68,0,0,0,0,1,0,3,0,6,61,4,1,13,40,0,1,0,37,0,1,0,62,12,1,0,0,3,0,0,722.383333333333,5017.375,559.958333333333,-47.8375,9035.35416666666,1857.875,0,0,10,5,19,18,13,24
2013-04-16,78,146,2,0,9,11,94,7,0,1,0,0,0,2,5,0,0,1,36,0,1,1,0,0,0,0,0,0,1,8,22,47,0,64,2,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,9,66,1,0,0,2,2,3,22,0,1,0,0,27,1,0,0,0,0,0,0,0,41,54,3,1,11,41,0,4,1,22,0,2,0,19,19,25,1,2,0,0,0,819.65,5590,588.25,418.925,7851.5125,1355.25,0,78,11,8,17,18,8,16
2013-04-17,73,140,0,1,12,13,91,7,1,1,2,1,0,2,4,0,0,1,30,0,3,3,0,0,0,0,2,2,0,8,28,36,1,52,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,3,58,2,0,0,0,2,8,22,0,0,0,0,58,0,0,0,0,0,0,0,0,1,48,1,0,11,34,0,2,0,27,0,1,0,56,2,0,0,0,0,0,0,619.5875,3105.54166666667,553.583333333333,-331.541666666667,7418.4425,1520.83333333333,0,146,4,9,25,12,9,14
2013-04-18,82,155,0,0,16,16,100,7,0,3,3,1,0,5,1,0,0,0,35,0,4,4,0,0,0,0,1,1,0,14,19,49,0,66,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,74,2,0,0,0,1,11,29,1,0,0,0,56,0,0,0,0,1,0,0,0,13,51,4,0,14,40,0,2,0,32,0,1,0,34,25,9,0,0,0,0,0,757.133333333333,4089.75,676.5,-82.6833333333334,8283.81083333333,984,0,246,7,2,27,14,12,20
2013-04-19,80,155,0,0,12,12,97,7,1,1,4,0,1,4,4,0,0,0,36,0,4,4,0,0,0,0,2,2,0,10,26,44,0,61,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,0,1,0,0,0,7,18,0,1,0,0,53,0,0,0,0,0,0,0,0,12,44,1,0,23,42,0,3,0,22,0,2,0,37,18,9,0,1,0,0,0,1202.33333333333,5740,803.333333333333,786.333333333333,7946.53333333333,1613.33333333333,0,320,9,10,25,12,8,16
2013-04-20,83,154,0,0,15,15,111,1,0,2,0,0,0,4,1,0,0,0,35,0,3,3,0,0,0,0,0,0,0,11,32,40,0,63,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,2,8,66,2,0,0,0,1,12,28,0,0,0,0,56,0,0,0,0,0,0,0,0,12,44,2,3,24,37,0,3,2,31,0,3,0,34,28,5,0,1,0,0,1,423.3,5253.20833333333,764.291666666667,-117.583333333333,8313.24541666666,1729.16666666667,83,415,6,6,26,10,16,19
2013-04-21,66,133,0,2,12,14,96,0,0,0,1,0,4,2,2,0,0,0,28,0,1,1,0,2,2,0,1,1,0,8,17,40,1,55,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,57,0,1,0,1,2,8,21,0,0,0,0,55,0,0,0,0,0,0,0,0,1,40,1,0,14,35,0,1,0,26,0,1,0,53,3,0,0,0,0,0,0,131.175,2747.25,429,-659.45,6773.36,1430,66,396,3,9,21,11,9,13
2013-04-22,90,175,0,2,16,18,116,6,0,3,4,1,4,1,3,0,0,0,37,0,4,4,0,3,3,0,3,3,0,15,29,44,2,71,4,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,6,78,3,0,0,0,1,13,36,0,0,0,0,80,0,0,0,0,0,0,0,0,0,71,1,0,10,44,0,4,0,40,0,0,0,80,1,0,0,0,0,0,0,689.625,2996.25,630,-737.625,9247.2375,1623.75,0,0,15,5,29,17,9,15
2013-04-23,83,163,0,1,11,12,113,4,0,1,3,1,0,2,1,0,0,0,38,0,4,4,0,0,0,0,2,2,0,7,25,50,1,67,4,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,73,0,0,0,0,3,10,28,0,0,0,0,70,0,0,0,0,0,0,0,0,0,54,1,0,14,35,0,1,2,38,0,2,0,67,1,0,0,0,0,0,0,731.4375,3717.70833333333,702.041666666667,-253.15,8445.69958333333,1521.66666666667,0,83,8,10,21,19,8,17
2013-04-24,81,159,0,1,16,17,113,4,0,2,3,0,4,0,0,0,0,0,33,0,3,3,0,1,1,0,3,3,0,13,26,41,1,65,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,72,0,3,0,1,1,15,31,0,0,0,0,62,0,0,0,0,0,0,0,0,6,60,0,0,12,37,0,1,0,31,0,5,0,59,4,3,0,1,0,0,0,1097.55,4829.625,631.125,393.1875,8102.7675,1539,0,162,9,6,21,10,11,24
2013-04-25,85,166,0,1,17,18,112,12,0,3,0,0,0,4,1,0,0,0,34,0,2,2,0,0,0,0,0,0,0,13,23,48,1,72,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,75,0,2,0,0,1,12,23,0,0,0,0,72,0,0,0,0,0,0,0,0,3,63,1,0,11,35,0,4,0,33,1,3,0,62,11,0,0,0,0,0,1,605.270833333333,4706.875,612.708333333333,-154.416666666667,8582.025,2217.08333333333,0,255,5,6,21,21,13,19
