nid,url,titre,id-camera,id-arrondissement,arrondissement,description,latitude,longitude,axe-routier-nord-sud,axe-routier-est-ouest,url-image-en-direct,url-video-en-direct,url-image-direction-nord,url-image-direction-est,url-image-direction-sud,url-image-direction-ouest
"273","https://ville.montreal.qc.ca/circulation/map/18/273","Avenue du Docteur-Penfield et rue McTavish","49","18","Ville-Marie","","45.504013829913","-73.578468046198","Rue McTavish","Avenue du Docteur-Penfield","https://ville.montreal.qc.ca/Circulation-Cameras/GEN49.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN49.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen49_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen49_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen49_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen49_ouest.png",
"274","https://ville.montreal.qc.ca/circulation/map/18/274","Rue de la Montagne et rue Saint-Antoine","50","18","Ville-Marie","","45.495067616248","-73.569129317946","Rue de la Montagne","Rue Saint-Antoine","https://ville.montreal.qc.ca/Circulation-Cameras/GEN50.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN50.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen50_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen50_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen50_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen50_ouest.png",
"275","https://ville.montreal.qc.ca/circulation/map/14/275","Rue Beaubien et avenue du Parc","51","14","Rosemont–La Petite-Patrie","","45.526908786895","-73.612822406073","Avenue du Parc","Rue Beaubien","https://ville.montreal.qc.ca/Circulation-Cameras/GEN51.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN51.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen51_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen51_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen51_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen51_ouest.png",
"276","https://ville.montreal.qc.ca/circulation/map/14/276","Boulevard Rosemont / avenue Van Horne et rue Saint-Denis","52","14","Rosemont–La Petite-Patrie","","45.531019369787","-73.598490086442","Rue Saint-Denis","Boulevard Rosemont / avenue Van Horne","https://ville.montreal.qc.ca/Circulation-Cameras/GEN52.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN52.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen52_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen52_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen52_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen52_ouest.png",
"277","https://ville.montreal.qc.ca/circulation/map/18/277","Avenue De Lorimier et rue Notre-Dame / avenue Viger (inter. sud-ouest)","53","18","Ville-Marie","","45.522730000000","-73.546020000000","Avenue De Lorimier","Rue Notre-Dame / avenue Viger","https://ville.montreal.qc.ca/Circulation-Cameras/GEN53.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN53.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen53_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen53_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen53_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen53_ouest.png",
"278","https://ville.montreal.qc.ca/circulation/map/14/278","Boulevard Rosemont et rue Viau","54","14","Rosemont–La Petite-Patrie","","45.569230280505","-73.566265635791","Rue Viau","Boulevard Rosemont","https://ville.montreal.qc.ca/Circulation-Cameras/GEN54.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN54.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen54_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen54_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen54_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen54_ouest.png",
"279","https://ville.montreal.qc.ca/circulation/map/14/279","Rue Lacordaire et boulevard Rosemont","55","14","Rosemont–La Petite-Patrie","","45.578588666662","-73.559927830983","Rue Lacordaire","Boulevard Rosemont","https://ville.montreal.qc.ca/Circulation-Cameras/GEN55.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN55.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen55_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen55_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen55_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen55_ouest.png",
"280","https://ville.montreal.qc.ca/circulation/map/9/280","Rue Dickson et avenue Souligny","56","9","Mercier–Hochelaga-Maisonneuve","","45.568183415744","-73.534167118129","Rue Dickson","Avenue Souligny","https://ville.montreal.qc.ca/Circulation-Cameras/GEN56.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN56.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen56_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen56_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen56_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen56_ouest.png",
"281","https://ville.montreal.qc.ca/circulation/map/1/281","Rue De Salaberry et Bretelle est A-15","58","1","Ahuntsic-Cartierville","","45.536543538908","-73.701396486566","Bretelle est A-15","Rue De Salaberry","https://ville.montreal.qc.ca/Circulation-Cameras/GEN58.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN58.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen58_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen58_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen58_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen58_ouest.png",
"282","https://ville.montreal.qc.ca/circulation/map/3/282","Chemin de la Côte-Saint-Luc et boulevard Décarie (inter. est)","59","3","Côte-des-Neiges–Notre-Dame-de-Grâce","","45.480909375279","-73.622568562954","Boulevard Décarie","Chemin de la Côte-Saint-Luc","https://ville.montreal.qc.ca/Circulation-Cameras/GEN59.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN59.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen59_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen59_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen59_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen59_ouest.png",
"283","https://ville.montreal.qc.ca/circulation/map/3/283","Boulevard Décarie et chemin Queen-Mary (inter. ouest)","60","3","Côte-des-Neiges–Notre-Dame-de-Grâce","","45.483494305554","-73.629234517541","Boulevard Décarie","Chemin Queen-Mary","https://ville.montreal.qc.ca/Circulation-Cameras/GEN60.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN60.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen60_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen60_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen60_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen60_ouest.png",
"284","https://ville.montreal.qc.ca/circulation/map/6/284","Avenue des Pins et rue University","61","6","Le Plateau-Mont-Royal","","45.508206230084","-73.580117681153","Rue University","Avenue des Pins","https://ville.montreal.qc.ca/Circulation-Cameras/GEN61.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN61.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen61_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen61_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen61_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen61_ouest.png",
"285","https://ville.montreal.qc.ca/circulation/map/9/285","Rue Dickson et rue Hochelaga","63","9","Mercier–Hochelaga-Maisonneuve","","45.569876140633","-73.538078909687","Rue Dickson","Rue Hochelaga","https://ville.montreal.qc.ca/Circulation-Cameras/GEN63.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN63.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen63_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen63_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen63_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen63_ouest.png",
"286","https://ville.montreal.qc.ca/circulation/map/18/286","Avenue de l'Hôtel-de-Ville et rue Saint-Antoine","65","18","Ville-Marie","","45.508799562742","-73.555806021501","Avenue de l'Hôtel-de-Ville","Rue Saint-Antoine","https://ville.montreal.qc.ca/Circulation-Cameras/GEN65.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN65.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen65_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen65_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen65_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen65_ouest.png",
"287","https://ville.montreal.qc.ca/circulation/map/6/287","Avenue des Pins et boulevard Saint-Laurent","66","6","Le Plateau-Mont-Royal","","45.515042417633","-73.575111089774","Boulevard Saint-Laurent","Avenue des Pins","https://ville.montreal.qc.ca/Circulation-Cameras/GEN66.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN66.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen66_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen66_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen66_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen66_ouest.png",
"288","https://ville.montreal.qc.ca/circulation/map/13/288","Boulevard Henri-Bourassa et boulevard Saint-Jean-Baptiste","68","13","Rivière-des-Prairies–Pointe-aux-Trembles","","45.652355417237","-73.536228156477","Boulevard Henri-Bourassa","Boulevard Saint-Jean-Baptiste","https://ville.montreal.qc.ca/Circulation-Cameras/GEN68.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN68.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen68_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen68_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen68_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen68_ouest.png",
"289","https://ville.montreal.qc.ca/circulation/map/13/289","Boulevard De La Rousselière et rue Sherbrooke","69","13","Rivière-des-Prairies–Pointe-aux-Trembles","","45.669366764267","-73.505071295098","Boulevard De La Rousselière","Rue Sherbrooke","https://ville.montreal.qc.ca/Circulation-Cameras/GEN69.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN69.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen69_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen69_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen69_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen69_ouest.png",
"290","https://ville.montreal.qc.ca/circulation/map/18/290","Rue de la Montagne et rue Notre-Dame","71","18","Ville-Marie","","45.492934308421","-73.564771712979","Rue de la Montagne","Rue Notre-Dame","https://ville.montreal.qc.ca/Circulation-Cameras/GEN71.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN71.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen71_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen71_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen71_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen71_ouest.png",
"291","https://ville.montreal.qc.ca/circulation/map/6/291","Boulevard Saint-Joseph et boulevard Saint-Laurent","73","6","Le Plateau-Mont-Royal","","45.522375213844","-73.591357054842","Boulevard Saint-Laurent","Boulevard Saint-Joseph","https://ville.montreal.qc.ca/Circulation-Cameras/GEN73.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN73.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen73_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen73_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen73_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen73_ouest.png",
